code,name,ward,lga,registered_voters
EB/215/02685/021,"Motor Park 021","Ebonyi Ward 11","Ebonyi",704
EB/215/02685/022,"Junction 022","Ebonyi Ward 11","Ebonyi",1775
EB/216/02686/001,"Community Hall 001","Ezza North Ward 01","Ezza North",1414
EB/216/02686/002,"Health Centre 002","Ezza North Ward 01","Ezza North",1046
EB/216/02686/003,"Secondary School 003","Ezza North Ward 01","Ezza North",2101
EB/216/02686/004,"Dispensary 004","Ezza North Ward 01","Ezza North",2356
EB/216/02686/005,"Health Centre 005","Ezza North Ward 01","Ezza North",2309
EB/216/02686/006,"Mosque Area 006","Ezza North Ward 01","Ezza North",436
EB/216/02686/007,"Motor Park 007","Ezza North Ward 01","Ezza North",922
EB/216/02686/008,"Market Square 008","Ezza North Ward 01","Ezza North",452
EB/216/02686/009,"Motor Park 009","Ezza North Ward 01","Ezza North",378
EB/216/02686/010,"Civic Centre 010","Ezza North Ward 01","Ezza North",1119
EB/216/02686/011,"Church Premises 011","Ezza North Ward 01","Ezza North",1012
EB/216/02686/012,"Primary School 012","Ezza North Ward 01","Ezza North",932
EB/216/02686/013,"Under Tree 013","Ezza North Ward 01","Ezza North",1233
EB/216/02686/014,"Palace Grounds 014","Ezza North Ward 01","Ezza North",1851
EB/216/02686/015,"Secondary School 015","Ezza North Ward 01","Ezza North",2303
EB/216/02686/016,"Primary School 016","Ezza North Ward 01","Ezza North",2423
EB/216/02686/017,"Community Centre 017","Ezza North Ward 01","Ezza North",1647
EB/216/02686/018,"Town Hall 018","Ezza North Ward 01","Ezza North",1518
EB/216/02686/019,"Community Centre 019","Ezza North Ward 01","Ezza North",629
EB/216/02686/020,"Health Centre 020","Ezza North Ward 01","Ezza North",655
EB/216/02686/021,"Secondary School 021","Ezza North Ward 01","Ezza North",1220
EB/216/02687/001,"Open Space 001","Ezza North Ward 02","Ezza North",1617
EB/216/02687/002,"Village Square 002","Ezza North Ward 02","Ezza North",1076
EB/216/02687/003,"Town Hall 003","Ezza North Ward 02","Ezza North",1845
EB/216/02687/004,"Town Hall 004","Ezza North Ward 02","Ezza North",1750
EB/216/02687/005,"Mosque Area 005","Ezza North Ward 02","Ezza North",466
EB/216/02687/006,"Custom Office 006","Ezza North Ward 02","Ezza North",1127
EB/216/02687/007,"Secondary School 007","Ezza North Ward 02","Ezza North",965
EB/216/02687/008,"Health Centre 008","Ezza North Ward 02","Ezza North",1149
EB/216/02687/009,"Motor Park 009","Ezza North Ward 02","Ezza North",2261
EB/216/02687/010,"Dispensary 010","Ezza North Ward 02","Ezza North",1977
EB/216/02687/011,"Palace Grounds 011","Ezza North Ward 02","Ezza North",1389
EB/216/02687/012,"Village Square 012","Ezza North Ward 02","Ezza North",678
EB/216/02687/013,"Health Centre 013","Ezza North Ward 02","Ezza North",324
EB/216/02687/014,"Post Office 014","Ezza North Ward 02","Ezza North",817
EB/216/02687/015,"Mosque Area 015","Ezza North Ward 02","Ezza North",2141
EB/216/02687/016,"Town Hall 016","Ezza North Ward 02","Ezza North",2290
EB/216/02688/001,"Mosque Area 001","Ezza North Ward 03","Ezza North",1793
EB/216/02688/002,"Palace Grounds 002","Ezza North Ward 03","Ezza North",2408
EB/216/02688/003,"Primary School 003","Ezza North Ward 03","Ezza North",2276
EB/216/02688/004,"Community Hall 004","Ezza North Ward 03","Ezza North",1260
EB/216/02688/005,"Town Hall 005","Ezza North Ward 03","Ezza North",1927
EB/216/02688/006,"Church Premises 006","Ezza North Ward 03","Ezza North",543
EB/216/02688/007,"Junction 007","Ezza North Ward 03","Ezza North",1869
EB/216/02688/008,"Primary School 008","Ezza North Ward 03","Ezza North",607
EB/216/02688/009,"Open Space 009","Ezza North Ward 03","Ezza North",463
EB/216/02688/010,"Primary School 010","Ezza North Ward 03","Ezza North",1553
EB/216/02688/011,"Community Centre 011","Ezza North Ward 03","Ezza North",1197
EB/216/02688/012,"Custom Office 012","Ezza North Ward 03","Ezza North",1787
EB/216/02688/013,"Health Centre 013","Ezza North Ward 03","Ezza North",2427
EB/216/02688/014,"Under Tree 014","Ezza North Ward 03","Ezza North",657
EB/216/02688/015,"Church Premises 015","Ezza North Ward 03","Ezza North",755
EB/216/02689/001,"Market Square 001","Ezza North Ward 04","Ezza North",2283
EB/216/02689/002,"Primary School 002","Ezza North Ward 04","Ezza North",1545
EB/216/02689/003,"Mosque Area 003","Ezza North Ward 04","Ezza North",724
EB/216/02689/004,"Motor Park 004","Ezza North Ward 04","Ezza North",1068
EB/216/02689/005,"Secondary School 005","Ezza North Ward 04","Ezza North",1071
EB/216/02689/006,"Market Square 006","Ezza North Ward 04","Ezza North",1148
EB/216/02689/007,"Town Hall 007","Ezza North Ward 04","Ezza North",801
EB/216/02689/008,"Secondary School 008","Ezza North Ward 04","Ezza North",1141
EB/216/02689/009,"Custom Office 009","Ezza North Ward 04","Ezza North",2230
EB/216/02689/010,"Police Station Area 010","Ezza North Ward 04","Ezza North",665
EB/216/02689/011,"Health Centre 011","Ezza North Ward 04","Ezza North",1786
EB/216/02689/012,"Playground 012","Ezza North Ward 04","Ezza North",1588
EB/216/02689/013,"Playground 013","Ezza North Ward 04","Ezza North",1131
EB/216/02689/014,"Civic Centre 014","Ezza North Ward 04","Ezza North",2297
EB/216/02689/015,"Market Square 015","Ezza North Ward 04","Ezza North",1171
EB/216/02689/016,"Community Hall 016","Ezza North Ward 04","Ezza North",1050
EB/216/02689/017,"Village Square 017","Ezza North Ward 04","Ezza North",2031
EB/216/02689/018,"Custom Office 018","Ezza North Ward 04","Ezza North",1048
EB/216/02690/001,"Junction 001","Ezza North Ward 05","Ezza North",1670
EB/216/02690/002,"Under Tree 002","Ezza North Ward 05","Ezza North",2417
EB/216/02690/003,"Police Station Area 003","Ezza North Ward 05","Ezza North",1932
EB/216/02690/004,"Palace Grounds 004","Ezza North Ward 05","Ezza North",2295
EB/216/02690/005,"Community Hall 005","Ezza North Ward 05","Ezza North",1455
EB/216/02690/006,"Community Centre 006","Ezza North Ward 05","Ezza North",1343
EB/216/02690/007,"Dispensary 007","Ezza North Ward 05","Ezza North",2092
EB/216/02690/008,"Church Premises 008","Ezza North Ward 05","Ezza North",1900
EB/216/02690/009,"Post Office 009","Ezza North Ward 05","Ezza North",974
EB/216/02690/010,"Mosque Area 010","Ezza North Ward 05","Ezza North",2175
EB/216/02690/011,"Playground 011","Ezza North Ward 05","Ezza North",399
EB/216/02690/012,"Community Hall 012","Ezza North Ward 05","Ezza North",2337
EB/216/02690/013,"Dispensary 013","Ezza North Ward 05","Ezza North",1552
EB/216/02690/014,"Mosque Area 014","Ezza North Ward 05","Ezza North",1377
EB/216/02690/015,"Mosque Area 015","Ezza North Ward 05","Ezza North",1163
EB/216/02690/016,"Junction 016","Ezza North Ward 05","Ezza North",2500
EB/216/02690/017,"Primary School 017","Ezza North Ward 05","Ezza North",1396
EB/216/02690/018,"Police Station Area 018","Ezza North Ward 05","Ezza North",306
EB/216/02690/019,"Motor Park 019","Ezza North Ward 05","Ezza North",888
EB/216/02690/020,"Dispensary 020","Ezza North Ward 05","Ezza North",1156
EB/216/02690/021,"Town Hall 021","Ezza North Ward 05","Ezza North",902
EB/216/02690/022,"Market Square 022","Ezza North Ward 05","Ezza North",2354
EB/216/02690/023,"Playground 023","Ezza North Ward 05","Ezza North",1171
EB/216/02690/024,"Open Space 024","Ezza North Ward 05","Ezza North",669
EB/216/02691/001,"Primary School 001","Ezza North Ward 06","Ezza North",1340
EB/216/02691/002,"Health Centre 002","Ezza North Ward 06","Ezza North",1813
EB/216/02691/003,"Under Tree 003","Ezza North Ward 06","Ezza North",1297
EB/216/02691/004,"Palace Grounds 004","Ezza North Ward 06","Ezza North",1536
EB/216/02691/005,"Village Square 005","Ezza North Ward 06","Ezza North",562
EB/216/02691/006,"Health Centre 006","Ezza North Ward 06","Ezza North",790
EB/216/02691/007,"Under Tree 007","Ezza North Ward 06","Ezza North",408
EB/216/02691/008,"Post Office 008","Ezza North Ward 06","Ezza North",546
EB/216/02691/009,"Motor Park 009","Ezza North Ward 06","Ezza North",1105
EB/216/02691/010,"Post Office 010","Ezza North Ward 06","Ezza North",1898
EB/216/02691/011,"Post Office 011","Ezza North Ward 06","Ezza North",420
EB/216/02691/012,"Playground 012","Ezza North Ward 06","Ezza North",928
EB/216/02691/013,"Police Station Area 013","Ezza North Ward 06","Ezza North",2183
EB/216/02691/014,"Primary School 014","Ezza North Ward 06","Ezza North",368
EB/216/02691/015,"Junction 015","Ezza North Ward 06","Ezza North",1911
EB/216/02691/016,"Health Centre 016","Ezza North Ward 06","Ezza North",1661
EB/216/02691/017,"Post Office 017","Ezza North Ward 06","Ezza North",1969
EB/216/02692/001,"Town Hall 001","Ezza North Ward 07","Ezza North",1446
EB/216/02692/002,"Dispensary 002","Ezza North Ward 07","Ezza North",1039
EB/216/02692/003,"Playground 003","Ezza North Ward 07","Ezza North",626
EB/216/02692/004,"Palace Grounds 004","Ezza North Ward 07","Ezza North",971
EB/216/02692/005,"Civic Centre 005","Ezza North Ward 07","Ezza North",563
EB/216/02692/006,"Dispensary 006","Ezza North Ward 07","Ezza North",1483
EB/216/02692/007,"Community Centre 007","Ezza North Ward 07","Ezza North",2395
EB/216/02692/008,"Under Tree 008","Ezza North Ward 07","Ezza North",2320
EB/216/02692/009,"Open Space 009","Ezza North Ward 07","Ezza North",1866
EB/216/02692/010,"Police Station Area 010","Ezza North Ward 07","Ezza North",1174
EB/216/02692/011,"Playground 011","Ezza North Ward 07","Ezza North",1140
EB/216/02692/012,"Village Square 012","Ezza North Ward 07","Ezza North",1322
EB/216/02692/013,"Community Hall 013","Ezza North Ward 07","Ezza North",1320
EB/216/02692/014,"Village Square 014","Ezza North Ward 07","Ezza North",1282
EB/216/02692/015,"Police Station Area 015","Ezza North Ward 07","Ezza North",1015
EB/216/02692/016,"Palace Grounds 016","Ezza North Ward 07","Ezza North",1856
EB/216/02692/017,"Playground 017","Ezza North Ward 07","Ezza North",415
EB/216/02693/001,"Village Square 001","Ezza North Ward 08","Ezza North",2291
EB/216/02693/002,"Mosque Area 002","Ezza North Ward 08","Ezza North",850
EB/216/02693/003,"Police Station Area 003","Ezza North Ward 08","Ezza North",967
EB/216/02693/004,"Secondary School 004","Ezza North Ward 08","Ezza North",768
EB/216/02693/005,"Open Space 005","Ezza North Ward 08","Ezza North",1735
EB/216/02693/006,"Secondary School 006","Ezza North Ward 08","Ezza North",2089
EB/216/02693/007,"Junction 007","Ezza North Ward 08","Ezza North",1748
EB/216/02693/008,"Community Centre 008","Ezza North Ward 08","Ezza North",984
EB/216/02693/009,"Primary School 009","Ezza North Ward 08","Ezza North",789
EB/216/02693/010,"Custom Office 010","Ezza North Ward 08","Ezza North",2007
EB/216/02693/011,"Secondary School 011","Ezza North Ward 08","Ezza North",1277
EB/216/02693/012,"Community Centre 012","Ezza North Ward 08","Ezza North",888
EB/216/02693/013,"Town Hall 013","Ezza North Ward 08","Ezza North",1548
EB/216/02693/014,"Palace Grounds 014","Ezza North Ward 08","Ezza North",1944
EB/216/02693/015,"Open Space 015","Ezza North Ward 08","Ezza North",1350
EB/216/02693/016,"Palace Grounds 016","Ezza North Ward 08","Ezza North",2473
EB/216/02693/017,"Playground 017","Ezza North Ward 08","Ezza North",437
EB/216/02693/018,"Playground 018","Ezza North Ward 08","Ezza North",1698
EB/216/02693/019,"Health Centre 019","Ezza North Ward 08","Ezza North",986
EB/216/02693/020,"Junction 020","Ezza North Ward 08","Ezza North",959
EB/216/02693/021,"Secondary School 021","Ezza North Ward 08","Ezza North",1543
EB/216/02693/022,"Mosque Area 022","Ezza North Ward 08","Ezza North",2451
EB/216/02693/023,"Community Hall 023","Ezza North Ward 08","Ezza North",1499
EB/216/02693/024,"Community Hall 024","Ezza North Ward 08","Ezza North",919
EB/216/02694/001,"Church Premises 001","Ezza North Ward 09","Ezza North",1789
EB/216/02694/002,"Open Space 002","Ezza North Ward 09","Ezza North",2022
EB/216/02694/003,"Under Tree 003","Ezza North Ward 09","Ezza North",1489
EB/216/02694/004,"Church Premises 004","Ezza North Ward 09","Ezza North",1787
EB/216/02694/005,"Junction 005","Ezza North Ward 09","Ezza North",2177
EB/216/02694/006,"Market Square 006","Ezza North Ward 09","Ezza North",499
EB/216/02694/007,"Primary School 007","Ezza North Ward 09","Ezza North",388
EB/216/02694/008,"Civic Centre 008","Ezza North Ward 09","Ezza North",372
EB/216/02694/009,"Custom Office 009","Ezza North Ward 09","Ezza North",481
EB/216/02694/010,"Church Premises 010","Ezza North Ward 09","Ezza North",1757
EB/216/02694/011,"Police Station Area 011","Ezza North Ward 09","Ezza North",1770
EB/216/02694/012,"Church Premises 012","Ezza North Ward 09","Ezza North",926
EB/216/02694/013,"Custom Office 013","Ezza North Ward 09","Ezza North",1674
EB/216/02694/014,"Health Centre 014","Ezza North Ward 09","Ezza North",1173
EB/216/02694/015,"Community Hall 015","Ezza North Ward 09","Ezza North",1632
EB/216/02694/016,"Police Station Area 016","Ezza North Ward 09","Ezza North",2432
EB/216/02695/001,"Market Square 001","Ezza North Ward 10","Ezza North",889
EB/216/02695/002,"Palace Grounds 002","Ezza North Ward 10","Ezza North",968
EB/216/02695/003,"Police Station Area 003","Ezza North Ward 10","Ezza North",1357
EB/216/02695/004,"Post Office 004","Ezza North Ward 10","Ezza North",2104
EB/216/02695/005,"Village Square 005","Ezza North Ward 10","Ezza North",2498
EB/216/02695/006,"Playground 006","Ezza North Ward 10","Ezza North",2016
EB/216/02695/007,"Playground 007","Ezza North Ward 10","Ezza North",563
EB/216/02695/008,"Under Tree 008","Ezza North Ward 10","Ezza North",425
EB/216/02695/009,"Community Hall 009","Ezza North Ward 10","Ezza North",429
EB/216/02695/010,"Motor Park 010","Ezza North Ward 10","Ezza North",1572
EB/216/02695/011,"Civic Centre 011","Ezza North Ward 10","Ezza North",338
EB/216/02695/012,"Dispensary 012","Ezza North Ward 10","Ezza North",1747
EB/216/02695/013,"Church Premises 013","Ezza North Ward 10","Ezza North",664
EB/216/02695/014,"Civic Centre 014","Ezza North Ward 10","Ezza North",2231
EB/216/02695/015,"Dispensary 015","Ezza North Ward 10","Ezza North",1766
EB/216/02695/016,"Playground 016","Ezza North Ward 10","Ezza North",562
EB/216/02695/017,"Post Office 017","Ezza North Ward 10","Ezza North",1624
EB/216/02695/018,"Junction 018","Ezza North Ward 10","Ezza North",1056
EB/216/02696/001,"Junction 001","Ezza North Ward 11","Ezza North",2426
EB/216/02696/002,"Dispensary 002","Ezza North Ward 11","Ezza North",1392
EB/216/02696/003,"Primary School 003","Ezza North Ward 11","Ezza North",937
EB/216/02696/004,"Playground 004","Ezza North Ward 11","Ezza North",1937
EB/216/02696/005,"Junction 005","Ezza North Ward 11","Ezza North",1956
EB/216/02696/006,"Open Space 006","Ezza North Ward 11","Ezza North",1439
EB/216/02696/007,"Mosque Area 007","Ezza North Ward 11","Ezza North",2446
EB/216/02696/008,"Custom Office 008","Ezza North Ward 11","Ezza North",1641
EB/216/02696/009,"Village Square 009","Ezza North Ward 11","Ezza North",2379
EB/216/02696/010,"Secondary School 010","Ezza North Ward 11","Ezza North",1620
EB/216/02696/011,"Village Square 011","Ezza North Ward 11","Ezza North",1129
EB/216/02696/012,"Church Premises 012","Ezza North Ward 11","Ezza North",1173
EB/216/02696/013,"Market Square 013","Ezza North Ward 11","Ezza North",1839
EB/216/02696/014,"Open Space 014","Ezza North Ward 11","Ezza North",2367
EB/216/02696/015,"Police Station Area 015","Ezza North Ward 11","Ezza North",1065
EB/216/02696/016,"Junction 016","Ezza North Ward 11","Ezza North",1972
EB/217/02697/001,"Town Hall 001","Ezza South Ward 01","Ezza South",1737
EB/217/02697/002,"Primary School 002","Ezza South Ward 01","Ezza South",2482
EB/217/02697/003,"Custom Office 003","Ezza South Ward 01","Ezza South",1755
EB/217/02697/004,"Secondary School 004","Ezza South Ward 01","Ezza South",492
EB/217/02697/005,"Health Centre 005","Ezza South Ward 01","Ezza South",516
EB/217/02697/006,"Junction 006","Ezza South Ward 01","Ezza South",2130
EB/217/02697/007,"Under Tree 007","Ezza South Ward 01","Ezza South",1750
EB/217/02697/008,"Police Station Area 008","Ezza South Ward 01","Ezza South",869
EB/217/02697/009,"Police Station Area 009","Ezza South Ward 01","Ezza South",515
EB/217/02697/010,"Community Centre 010","Ezza South Ward 01","Ezza South",2183
EB/217/02697/011,"Market Square 011","Ezza South Ward 01","Ezza South",2347
EB/217/02697/012,"Mosque Area 012","Ezza South Ward 01","Ezza South",1824
EB/217/02697/013,"Police Station Area 013","Ezza South Ward 01","Ezza South",2067
EB/217/02697/014,"Motor Park 014","Ezza South Ward 01","Ezza South",1522
EB/217/02697/015,"Market Square 015","Ezza South Ward 01","Ezza South",2416
EB/217/02697/016,"Secondary School 016","Ezza South Ward 01","Ezza South",1690
EB/217/02697/017,"Custom Office 017","Ezza South Ward 01","Ezza South",2456
EB/217/02697/018,"Under Tree 018","Ezza South Ward 01","Ezza South",734
EB/217/02697/019,"Open Space 019","Ezza South Ward 01","Ezza South",431
EB/217/02697/020,"Village Square 020","Ezza South Ward 01","Ezza South",315
EB/217/02697/021,"Post Office 021","Ezza South Ward 01","Ezza South",658
EB/217/02697/022,"Community Centre 022","Ezza South Ward 01","Ezza South",1265
EB/217/02697/023,"Junction 023","Ezza South Ward 01","Ezza South",638
EB/217/02698/001,"Police Station Area 001","Ezza South Ward 02","Ezza South",1277
EB/217/02698/002,"Junction 002","Ezza South Ward 02","Ezza South",456
EB/217/02698/003,"Secondary School 003","Ezza South Ward 02","Ezza South",381
EB/217/02698/004,"Market Square 004","Ezza South Ward 02","Ezza South",2305
EB/217/02698/005,"Village Square 005","Ezza South Ward 02","Ezza South",2056
EB/217/02698/006,"Mosque Area 006","Ezza South Ward 02","Ezza South",2187
EB/217/02698/007,"Community Centre 007","Ezza South Ward 02","Ezza South",1210
EB/217/02698/008,"Open Space 008","Ezza South Ward 02","Ezza South",1467
EB/217/02698/009,"Church Premises 009","Ezza South Ward 02","Ezza South",673
EB/217/02698/010,"Church Premises 010","Ezza South Ward 02","Ezza South",1282
EB/217/02698/011,"Motor Park 011","Ezza South Ward 02","Ezza South",931
EB/217/02698/012,"Open Space 012","Ezza South Ward 02","Ezza South",2372
EB/217/02698/013,"Church Premises 013","Ezza South Ward 02","Ezza South",1435
EB/217/02698/014,"Town Hall 014","Ezza South Ward 02","Ezza South",873
EB/217/02698/015,"Market Square 015","Ezza South Ward 02","Ezza South",2387
EB/217/02698/016,"Post Office 016","Ezza South Ward 02","Ezza South",883
EB/217/02698/017,"Police Station Area 017","Ezza South Ward 02","Ezza South",1667
EB/217/02699/001,"Health Centre 001","Ezza South Ward 03","Ezza South",2266
EB/217/02699/002,"Church Premises 002","Ezza South Ward 03","Ezza South",1375
EB/217/02699/003,"Secondary School 003","Ezza South Ward 03","Ezza South",1990
EB/217/02699/004,"Secondary School 004","Ezza South Ward 03","Ezza South",1907
EB/217/02699/005,"Motor Park 005","Ezza South Ward 03","Ezza South",2442
EB/217/02699/006,"Mosque Area 006","Ezza South Ward 03","Ezza South",2197
EB/217/02699/007,"Secondary School 007","Ezza South Ward 03","Ezza South",1229
EB/217/02699/008,"Dispensary 008","Ezza South Ward 03","Ezza South",1111
EB/217/02699/009,"Dispensary 009","Ezza South Ward 03","Ezza South",1879
EB/217/02699/010,"Police Station Area 010","Ezza South Ward 03","Ezza South",2319
EB/217/02699/011,"Under Tree 011","Ezza South Ward 03","Ezza South",2176
EB/217/02699/012,"Town Hall 012","Ezza South Ward 03","Ezza South",1014
EB/217/02699/013,"Market Square 013","Ezza South Ward 03","Ezza South",1093
EB/217/02699/014,"Motor Park 014","Ezza South Ward 03","Ezza South",1226
EB/217/02699/015,"Post Office 015","Ezza South Ward 03","Ezza South",868
EB/217/02700/001,"Secondary School 001","Ezza South Ward 04","Ezza South",1156
EB/217/02700/002,"Community Centre 002","Ezza South Ward 04","Ezza South",526
EB/217/02700/003,"Motor Park 003","Ezza South Ward 04","Ezza South",1827
EB/217/02700/004,"Primary School 004","Ezza South Ward 04","Ezza South",1787
EB/217/02700/005,"Junction 005","Ezza South Ward 04","Ezza South",531
EB/217/02700/006,"Market Square 006","Ezza South Ward 04","Ezza South",2032
EB/217/02700/007,"Under Tree 007","Ezza South Ward 04","Ezza South",466
EB/217/02700/008,"Junction 008","Ezza South Ward 04","Ezza South",451
EB/217/02700/009,"Health Centre 009","Ezza South Ward 04","Ezza South",2441
EB/217/02700/010,"Secondary School 010","Ezza South Ward 04","Ezza South",2187
